serviceLoopAbbrv,vesselCode,vesselName,lloydsNumber,flagCountry,yearBuilt,callSign
WSA,RBJ,YM UPWARD,9337468,Liberia,2008,A8OR6
WSA,RBH,YM UTILITY,9337470,Liberia,2009,A8OR7
WSA,N1W,ZIM BALTIMORE,9395953,Liberia,2010,A8UE8
WSA,SC9,ZIM CHARLESTON,9461506,Marshall Islands,2010,VRUC3
AGI,NDI,BARBARA,9437050,Portugal,2010,CQDT
AGI,SRC,BEIJING BRIDGE,9292230,Panama,2005,H8FE
AGI,RVA,BOMAR SPRING,9316359,Liberia,2006,A8JY8
AGI,QQ8,BUXTAURUS,9150183,Liberia,1997,D5BI5
AGI,AXK,CAPE MAGNUS,9348900,Marshall Islands,2008,V7OI2
AGI,RIM,CMA CGM DOLPHIN,9322487,Malta,2007,9HA5638
AGI,RUP,CMA CGM MARLIN,9322463,Italy,2006,9HA5569
AGI,CDV,COSCO ADEN,9484003,Hong Kong,2012,VRKF9
AGI,CBL,COSCO HAMBURG,9221085,United Kingdom,2001,2BOX9
AGI,CFF,COSCO WELLINGTON,9484417,Hong Kong,2013,VRME3
AGI,Q8I,CSCL SYDNEY,9290103,Hong Kong,2005,VRBH9
AGI,Q2I,CSL SOPHIE,9293466,Malta,2005,5BPZ5
AGI,N46,DOLPHIN II,9318125,Panama,2007,3EZI3
AGI,Q6N,DUCK HUNTER,9280809,Liberia,2004,D5KP2
AGI,REY,EMMANUEL P,9290127,Marshall Islands,2004,V7A5488
AGI,SGA,EVER DAINTY,9134232,Panama,1997,9V7951
AGI,SIX,EVER DECENT,9134244,Panama,1997,9V7952
AGI,SEO,EVER DELIGHT,9142162,Panama,1998,3FCB8
AGI,SCS,EVER DELUXE,9134256,Singapore,1997,9V7953
AGI,SCF,EVER DIAMOND,9142186,Panama,1998,3FQS8
AGI,RRH,EVER DIVINE,9134282,Singapore,1998,9V7956
AGI,QSU,EVER RADIANT,9055474,Hong Kong,0,3FFR4
AGI,RTE,EVER RESULT,9061112,Panama,1995,3FSA4
AGI,SDF,EVER UBERTY,9168831,Singapore,1999,9V7960
AGI,SER,EVER UNIQUE,9116606,Panama,1997,9V7959
AGI,SBW,EVER URANUS,9168855,Panama,1999,3FCA9
AGI,R33,EVER UTILE,9188154,Panama,1999,3FZA9
AGI,R2D,GFS GISELLE,9704661,Singapore,2015,9V2812
AGI,NJX,GSL KITHIRA,9407885,Liberia,2009,5LBR5
AGI,QPO,GULF BARAKAH,9464314,Liberia,0,A8YT6
AGI,QFM,INTERASIA CATALYST,9439711,Singapore,2009,9V7844
AGI,Q9F,IRENES WISDOM,9999996,Liberia,2003,A8CS2
AGI,SOO,ISEACO GENESIS,9138147,Panama,1997,3FWN3
AGI,RHY,ITAL MODERNA,9999996,Liberia,2008,ICAM
AGI,RUO,ITAL UNICA,9196981,Italy,2000,IBSM
AGI,Q09,ITAL USODIMARE,9196979,Italy,2000,IBPO
AGI,T77,MAERSK WALLIS,9459632,Singapore,2010,9V7759
AGI,QHS,MALIAKOS,9464247,Liberia,2011,A8YT7
AGI,R5X,MEMPHIS,9348675,Liberia,2008,A8OU4
AGI,QPG,MSC TAMPICO,9317937,Liberia,2006,A8JE6
AGI,AOH,NAVIOS JASMINE,9345958,Panama,2008,3FAK3
AGI,Q2J,NORTHERN GUARD,9348455,Liberia,2008,A8MX3
AGI,QQ5,NORTHERN PRACTISE,9450301,Liberia,2009,A8RX4
AGI,RMN,NORTHERN PRELUDE,9450325,Liberia,2009,A8TL4
AGI,NAU,OSAKA,9670834,Portugal,2013,CQCN
AGI,QDD,OSAKA TOWER,9238777,Liberia,2003,D5DJ5
AGI,Q60,RDO FORTUNE,9623673,Malta,2012,D5RZ3
AGI,QL1,RHL FELICITAS,9426790,Liberia,2010,A8SV2
AGI,QN7,SANTA RAFAELA,9227297,Germany,2002,DPRB
AGI,QEE,SEASPAN CHIBA,9492713,Hong Kong,2010,VRIM5
AGI,RE4,SEATTLE C,9360910,Cyprus,2007,C4XC2
AGI,NGD,SHILING,9290452,Singapore,2005,9V6719
AGI,QDT,SSL BRAHMAPUTRA,9238806,India,2003,AWWX
AGI,RHP,TS KELANG,9315965,Panama,2007,V7A4552
AGI,QNW,VIRGO,9430765,Malta,2009,9HA5181
AGI,MGL,WAN HAI 351,9553763,Singapore,2022,9V7379
AGI,RID,XIN FANG CHENG,9309930,China,2005,BPBN
AGI,RSS,XIN WU HAN,9328596,China,2008,BPND
AK5,NJB,AS ALEXANDRIA,9470973,Liberia,2009,A8UC8
AK5,QQC,CONTSHIP ERA,9507702,Cyprus,2009,5BDC5
AK5,Q3R,DOOWOO FAMILY,9014121,South Korea,1992,DSRB8 / J
AK5,N6N,EASLINE DALIAN,9167473,Panama,0,HPXQ
AK5,NST,EASLINE YANTAI,9153068,Panama,1997,3EIK
AK5,R8Q,EASTERN EXPRESS,9299331,South Korea,0, 
AK5,COM,HAN ZHONG HE,8321838,China,1984,BOYM
AK5,Q5G,HANSA AUGSBURG,9373474,Liberia,0,A8PN3
AK5,COK,HUAI LAI HE,8321967,China,1985,BOPB
AK5,RHA,KANG PING,9517252,Hong Kong,2008,VREC9
AK5,CIN,LING YUN HE,9223772,China,2000,BOTT
AK5,R6N,NOEL,8910938,South Korea,0, 
AK5,S7Q,PAAVA,9437220,Portugal,2008,CQDN
AK5,COQ,PRETTY BILLOW,9122320,Panama,0,3FXV5
AK5,CKE,QIYUNHE,9228760,Panama,2000,H3TP
AK5,SSQ,RIVER STAR,99999997,Panama,1982,3EU09repea
AK5,R7N,SENTOSA STAR,9146649,Liberia,0, 
AK5,NE6,SINOKOR AKITA,9179440,Marshall Islands,0,V7BA9
AK5,SB4,SINOKOR VLADIVOSTOK,9179452,South Korea,1998,D7DX
AK5,ARF,SONGA TIGER,9435246,Liberia,2008,A8PS7
AK5,CKA,SONGYUNHE,9160700,Panama,1998,3FRF8
AK5,S44,WELCOME,7619070,Saint Vince,1978,J8GF9
AK5,SPP,WELL STAR,0000000,Panama,1995,H3LO
AK5,NDZ,X-PRESS ANNAPURNA,9354167,Panama,0,5LBT7
AK5,CMC,YANG JIANG HE,9146704,Panama,1997,3FXA6
AK5,CME,ZHAO QING HE,9146687,Panama,1996,3FOD6
AK6,NWS,ACACIA MING,9505522,Panama,2010,3FDS5
AK6,R3A,AESTATICS,954782,China,2006, 
AK6,MGI,ASIATIC REUNION,9404728,Singapore,2008,9V6959
AK6,N2S,BAO CHENG,9241449,Hong Kong,2002,VRRC7
AK6,QRC,CONTSHIP FOX,9507714,Cyprus,2009,5BDA5
AK6,QWM,CSCL HOUSTON,9999996,Panama,2008,xxxxx
AK6,Q7Z,CSCL SAN JOSE,9402615,Hong Kong,2008,VREP4
AK6,MIF,DONGJIN ENTERPRISE,9704300,South Korea,2015,D7PP
AK6,QUS,EASLINE BUSAN,9101792,Panama,0,3ESW7
AK6,S91,EASLINE KWANGYANG,9226827,Panama,2000,HOLT
AK6,QDH,EASLINE SHANGHAI,8910079,Panama,1994,3FKZ5
AK6,RL8,HALO,9485461,Liberia,2008,5LEQ3
AK6,COK,HUAI LAI HE,8321967,China,1985,BOPB
AK6,NZ3,HYUNDAI FAITH,9347554,Panama,0,3EPF4
AK6,N2A,HYUNDAI FORCE,9347566,Panama,0,3EPU9
AK6,NY6,HYUNDAI GLOBAL,9393022,United Kingdom,0,2BUH7
AK6,QPJ,HYUNDAI SPLENDOR,9393321,United Kingdom,2009,2BSX3
AK6,CKC,JINYUNHE,9228746,Panama,2000,H3GB
AK6,SNG,LE YU QUAN,7715458,Panama,1979,H9GI
AK6,CMB,NOBLE RIVER,8128872,Panama,1983,3EZN9
AK6,S5T,PANCON SUNSHINE,9749128,South Korea,0,D7CO
AK6,CMA,PRECIOUS RIVER,8128860,Panama,1982,3EZO9
AK6,CKE,QIYUNHE,9228760,Panama,2000,H3TP
AK6,A6R,QUEEN ESTHER,9700251,MALTA,0,9HA4271
AK6,CMK,SHENG HE,9058402,China,1993,BOLU
AK6,RK6,SHUN LONG 1,8218500,Panama,1984,3EOY3
AK6,RZN,SINOTRANS HONG KONG,9330769,Hong Kong,2006,VRBV5
AK6,CKA,SONGYUNHE,9160700,Panama,1998,3FRF8
AK6,QBM,ST. MARY,9219252,Cyprus,2001,C4LP2
AK6,RYU,TRADER,9437189,Hong Kong,2008,VRSG5
AK6,RD8,XIN HE SHI BA,8501713,Panama,1985,3EAC7
AK6,CMD,XIN HUI HE,9141182,Panama,1996,3FJI6
AK6,CMC,YANG JIANG HE,9146704,Panama,1997,3FXA6
AK6,Q1X,YONGLIAN,0006274,Hong Kong,2009, 
AK6,CME,ZHAO QING HE,9146687,Panama,1996,3FOD6
AMA,RAY,AIN SNAN,9525869,Malta,2011,9HA2887
AMA,R4V,AL MASHRAB,9732319,Marshall Islands, ,V7HL9
AMA,QR4,AL QIBLA EXPRESS,9525924,Malta,2012,9HA3958
AMA,QF4,ALULA,9525883,Malta,2011,9HA2952
AMA,QZE,APL DANUBE,9674517,Malta,2014,9HA3553
AMA,QF2,CMA CGM ALASKA,9469572,Malta,2011,9HA5189
AMA,QH9,CMA CGM ANDROMEDA,9410727,Malta,2009,9HA4989
AMA,RUT,CMA CGM BELLINI,9280598,Bahamas,2004,9HA4640
AMA,Q2H,CMA CGM CORNEILLE,9409170,Liberia,2009,A8SU4
AMA,Q8G,CMA CGM LAMARTINE,9409194,United Kingdom,2010,9HA5001
AMA,QWW,CMA CGM LAPEROUSE,9454412,Malta,2010,9HA5377
AMA,Q3C,CMA CGM MOLIERE,9401099,Malta,2009,9HA2072
AMA,QWX,CMA CGM PEGASUS,9399210,Malta,2010,9HA2126
AMA,RVQ,CSCL ASIA,9285976,Hong Kong,2004,VRAB8
AMA,QR5,CSCL NEPTUNE,9467316,Hong Kong,2012,VRKJ3
AMA,SVX,CSCL SATURN,9467299,Hong Kong,2011,VRJS5
AMA,QF3,CSCL URANUS,9467304,Hong Kong,2013,VRKD5
AMA,QUX,E.R. TOKYO,9318046,Liberia,0,A8IE8
AMA,QB2,EUROPE,9285988,Cyprus,2004,P3VZ9
AMA,SCC,EVER DYNAMIC,9142198,Panama,1998,3FUB8
AMA,RTH,HANJIN ITALY,9484936,Liberia,2011,AhYC2
AMA,RMX,HANJIN LYON,99999996,Singapore,2007, 
AMA,QNC,JEBEL ALI,9525936,Malta,2012,9HA2984
AMA,QN9,KAITONG88,8676998,China,0,KCII
AMA,Q06,LLOYD DON GIOVANNI,9305506,Liberia,2006,A8IE7
AMA,RT2,MAYSSAN,9349526,Bahrain,0,D5ME3
AMA,QVA,NORTHERN GRANDOUR,9147095 ,Liberia,1998,ELWD5
AMA,RWJ,NORTHERN PIONEER,9064853,Germany, ,DGCP
AMA,QQ5,NORTHERN PRACTISE,9450301,Liberia,2009,A8RX4
AMA,Q9E,PACIFIC LINK,9286255,Germany,2004,DCSZ2
AMA,QMX,SAKAKA,9152258,Saudi Arabia,1998,HZEO
AMA,RO3,SAN VICENTE,9699206,Singapore,2014,9V2089
AMA,RVB,SEAMAX STRATFORD,9305491,Marshall Islands,2006,V7EP2
AMA,QF5,TANGIER EXPRESS,9525900,Malta,2012,5LDS8
AMA,QF1,TAYMA,9525895,Malta,2012,9HA2989
AMA,QB9,UMM SALAL,9525857,Malta,2011,9HA2682
AMA,QE9,UNAYZAH,9525871,Malta,2012,9HA2953
AMA,QB3,XIN DA YANG ZHOU,9337949,China,2009,BPKE
AMA,RAC,XIN HAI KOU,9309954,China,2005,BPBQ
AMA,RVK,XIN HONG KONG,9314222,Hong Kong,2007,VRCH5
AMA,RZL,XIN LOS ANGELES,9307217,Hong Kong,2006,VRBX6
AMA,RXP,XIN MEI ZHOU,9337925,China,2008,BPKC
AMA,Q94,XIN OU ZHOU,9337913,China,2007,BPKB
AMA,QT6,XIN QIN ZHOU,9523005,China,2012,BPKF
AMA,RMC,XIN XIA MEN,9270476,China,2004,BPBB
AMA,RW0,XIN YAN TAI,9304801,China,2005,BPBF
AMA,RUS,XIN YAN TIAN,9234367,China,2004,BPBA
APG,QV5,EVER LAMBENT,9595436,United Kingdom,2012,2FRE8
APG,Q96,EVER LAUREL,9595474,Singapore,2012,9V9287
APG,Q14,EVER LAWFUL,9595498,Singapore,2012,9V9288
APG,QDM,EVER LEARNED,9604108,United Kingdom,2013,2GNG3
APG,QCD,EVER LEGACY,9595515,Singapore,2012,9V9290
APG,QEV,EVER LEGION,9604110,Singapore,2013,9V9725
APG,QPI,EVER LENIENT,9604146,United Kingdom,2013,2HDF9
APG,QQJ,EVER LIBERAL,9604160,United Kingdom,2014,2HDG2
APG,Q13,EVER LIBRA,9595486,Taiwan,2012,BKIC
APG,Q6Z,EVER LIFTING,9629122,United Kingdom,2015,2ILJ7
APG,QGL,EVER LINKING,9629043,United Kingdom,2012,2GLI9
APG,QCB,EVER LIVEN,9595527,Taiwan,2013,BKIE
APG,QCA,EVER LOGIC,9604081,Taiwan,2013,BKIF
APG,QJJ,EVER LOTUS,9604122,Panama,2013,3FWH8
APG,QVS,EVER LOYAL,9604158,China,2013,BKIZ
APG,QLV,EVER LUCENT,9629067,Singapore,2014,9V9792
APG,QLR,EVER LUCID,9629055,Taiwan,2014,BKIY
APG,Q3J,EVER LUNAR,9629093,Taiwan,2015,BKKF
APG,Q6K,EVER LYRIC,9629108,Taiwan,2015,BKKH
APG,RPT,EVER SAFETY,9300465,Panama,2007,9V2792
APG,QL3,EVER SMART,9300403,United Kingdom,2005,MLBD9
APG,RH6,EVER SUPERB,9300427,Singapore,2005,9V6256
APG,SDF,EVER UBERTY,9168831,Singapore,1999,9V7960
APG,SBW,EVER URANUS,9168855,Panama,1999,3FCA9
APG,SBV,EVER URBAN,9169160,Panama,1999,3FXN9
APG,RTN,GIFTED,99999996,Liberia,1984,A8TS6
APG,QE5,HANJIN EUROPE,9502908,Isle of Man,2012,2FLR9
APG,SN7,HANJIN HAMBURG,9999996,Panama,2010,XXXXX2
APG,SAP,HATSU PRIDE,9249233,Ukraine,2002,VQGH8
APG,RTZ,KOI,9461489,Liberia,2011,D5NZ4
APG,S1S,KOTA CARUM,9494577,Singapore,2010,9V7838
APG,RMM,LOTUS A,9461465,Liberia,2010,D5NZ2
APG,RUQ,SUNNY AMAZON,9102148,Panama,1994,H9DI
APG,SU2,UNI-CHART,9012848,Taiwan,1991,BKNK
APG,SH4,UNI-PROSPER(NOT USE),99999996,Panama,2001, 
APG,QGK,VALENCE,9628180,Malta,2013,9HA3398
APG,QHB,VANTAGE,9628192,Malta,2013,9HA3435
APG,Q8U,WAN HAI 611,9224506,Singapore,2001,9V3463
APG,R5C,WAN HAI 612,9224518,Singapore,2001,9V3465
APG,Q3W,WAN HAI 613,9224520,Singapore,2001,9V3466
APG,Q94,XIN OU ZHOU,9337913,China,2007,BPKB
APG,SC9,ZIM CHARLESTON,9461506,Marshall Islands,2010,VRUC3
CJ1,R5S,ARICA BRIDGE,9451484,Panama,2010,3FBA4
CJ1,QC3,ASIATIC PRIDE,9404730,Antigua and Barbuda,2007,9V6955
CJ1,CMR,BIN CHENG,8306773,China,1985,BOZK
CJ1,SMF,CAPE BYRON,123456,Cyprus,1993,P3AL5
CJ1,QAG,CAPE MOLLINI,99999996,Germany,2006, 
CJ1,COF,COSCO KIKU,9999996,Panama,2002,XXXXX
CJ1,COE,COSCO RAN,9247869,Panama,2001,H9QG
CJ1,COV,COSCO SAKURA,9247857,Panama,2001,H9KL
CJ1,RZ7,DA XIN HUA CHUN SHUN,879542,China,1995,BBRP
CJ1,SLB,DONG FANG YONG HENG,CN20041457003,China,0,baqu
CJ1,RHC,DORA C,9404613,Liberia,2009,A8QX9
CJ1,SGZ,GREAT PRIDE,8210900,Panama,1982,HPYZ
CJ1,CON,HAN JIANG HE,8321826,China,1984,BOBI
CJ1,QTB,HANSA SALZBURG,9516753,Portugal,2011,CQPD
CJ1,QRO,HANSA STEINBURG,9436094,Liberia,2010,D5FY2
CJ1,RZ8,HARRIER,9460057,Bahamas,0,C6WS6
CJ1,QD5,HF FORTUNE,9363962,Panama,2008,3FIE3
CJ1,NPM,HF LUCKY,9356804,Panama,2008,HPMT
CJ1,QD3,HF WEALTH,9356799,Hong Kong,2008,VRTL4
CJ1,COL,HUAI JI HE,8321979,China,1985,BOPC
CJ1,COK,HUAI LAI HE,8321967,China,1985,BOPB
CJ1,CMI,HUTUOHE,9122643,Panama,1997,3FZE6
CJ1,RYF,HYPERION,9403853,Bahamas,2008,C6WS5
CJ1,RF2,JIFA HUANGHAI,365742,Hong Kong,2006,BAGW4
CJ1,SPF,JIN RONG,6873,Saint Vincent and the Grenadines,1996,J8QL3
CJ1,SFB,JIN SHENG,9180999,China,1996,J8QP8
CJ1,RQ1,JOSCO DIANA,9342671,China,2006,BOQA9
CJ1,AFR,JOSCO XINGFU,9342683,China,2006,BOFO4
CJ1,AJE,LANTAU BEACH,9999996,Antigua and Barbuda,2007,V2
CJ1,A5M,LOBIVIA,9228564,Liberia,0,ELZC7
CJ1,CML,LONG HE,99999996,China,1994,XBBBB
CJ1,RH9,MARCLOUD,9999996,Antigua and Barbuda,2007,V2DB2
CJ1,SGY,MARE BALTICUM,856232,Antigua and Barbuda,1992,V2AX2
CJ1,QAF,NORTHERN VALENCE,9304693,Portugal,2005,CQIY
CJ1,QUT,NORTHERN VIGOUR,9304708,Portugal,2005,CQIZ
CJ1,QVU,NORTHERN VIVACITY,9304966,Portugal,2005,CQHA
CJ1,QFQ,NORTHERN VOLITION,9304978,Portugal,2005,CQHI
CJ1,RCA,O.M. AUTUMNI,874575,Liberia,2007,A8JT2
CJ1,AKC,ORTOLAN EPSILON,9362566,Portugal,2008,CQAA6
CJ1,CMM,PAN HE,99999996,China,1995,XAAAA
CJ1,SQH,RELIANCE,9214927,Bahamas,1999,C6QT6
CJ1,Q1V,SEOUL TRADER,9419644,Malta,2009,9HA3782
CJ1,CMQ,SHANG CHENG,8306735,China,1984,BOBD
CJ1,NOY,SINOTRANS BANGKOK,9792656,Hong Kong,2017,VRQA8
CJ1,RZ1,SINOTRANS BEIJING,9367920,Hong Kong,2008,VRDL9
CJ1,RZN,SINOTRANS HONG KONG,9330769,Hong Kong,2006,VRBV5
CJ1,TCZ,SINOTRANS KEELUNG,9792632,Hong Kong,2017,VRQA6
CJ1,QP8,SINOTRANS OSAKA,9367968,Hong Kong,2008,VRDM4
CJ1,SWE,SITC BUSAN,9610559,hong kong,2005,VRLQ7
CJ1,QBG,SITC HOCHIMINH,9639608,Hong Kong,2012,VRLI3
CJ1,QNA,SITC HONGKONG,9331115,Panama,0,3EKM7
CJ1,QW5,SITC LIANYUNGANG,9639634,Hong Kong,2012,VRKS6
CJ1,RL2,SITC NAGOYA,9308053,Panama,2006,3EGD6
CJ1,RY6,SITC PRESTIGE,142452,Netherlands,2006,XXXXX
CJ1,RY5,SITC PROSPECT,573215,Antigua and Barbuda,2007, 
CJ1,STJ,SITC QINGDAO,9610547,Hong Kong,2012,VRLI4
CJ1,NJZ,SITC QINZHOU,9322243,Hong Kong,2005,VRQZ4
CJ1,QNB,SITC SHIMIZU,9639658,Hong Kong,2012,VRLG2
CJ1,NGE,SITC TOKUYAMA,9834026,Hong Kong,0,VRSC2
CJ1,SMJ,SITC TOKYO,9258727,Panama,2001,HONH
CJ1,RL3,SITC XIAMEN,9999996,Panama,2007,XXXXX
CJ1,SKA,SITC YOKOHAMA,9308041,Panama,2004,H8YB
CJ1,CMS,SONG CHENG,8306785,China,1987,BOZL
CJ1,SXG,STELLAR ACE,9726798,Panama,1992,3EEC3
CJ1,SNC,SYMS HENGSHAN,7946511,Panama,1980,V2OZ8
CJ1,SPK,SYMS SONGSHAN,567895,Antigua and Barbuda,2005,V2BG5
CJ1,Q87,TALLAHASSEE,9611046,Singapore,2012,9V5027
CJ1,SXJ,TURTLE BAY,612453,Liberia,2004,A8JG7
CJ1,APX,ULTIMA,9674646,Bahamas,2013,C6AV9
CJ1,SSE,VEGA TOPAS,9474632,Antigua and Barbuda,2011,9HA3493
CJ1,QHP,WELLE,9999996,Cyprus,2005,C4EW2
CJ1,SLM,XI FENG SHAN,123756,China,1996,BWBS
CJ1,NQH,XIANG SHUN,9136230,Panama,1997,3EJU8
CJ1,SLL,YI FA,12456,Singapore,1994,9VHB2
CJ1,SMM,YI FENG,6325146,Singapore,1994,9VHB3
CJ1,NPF,ZHONG GU NAN HAI,9842310,China,0,BOAE6
CJ1,RR4,ZHONG WAI YUN NING BO,9367956,Hong Kong,2007,BOAK2
CJ1,R9H,ZHONG WAI YUN XIN GANG,9155092,China,1997,BOYZ3
CJ10,AIB,A BOTE,9367944,Bahamas,2007,3ERR4
CJ10,SFG,ASIAN GLORY,9999996,Liberia,1994, 
CJ10,NE4,AVRA C,9408372,Liberia,0,A8QY2
CJ10,SB3,CAPE CAMPBELL,9160891,Marshall Islands,1998,V7DZ6
CJ10,QRC,CONTSHIP FOX,9507714,Cyprus,2009,5BDA5
CJ10,ADA,EPONYMA,9808039,Bahamas,2017,C6DN4
CJ10,RLQ,FORMOSA CONTAINER NO.4,9404508,Liberia,0,A8LI8
CJ10,M14,HAI FENG HAI KOU,9331127,Panama,2007,BOOK4
CJ10,SBM,HAI FENG LIAN FA,9161443,China,1997,BTDX
CJ10,QA1,HAI FENG LIAN JIE,9104990,Hong Kong,1995,BCVA
CJ10,RGI,HANJIN SEMARANG,99999996,Panama,2008,11111
CJ10,QD5,HF FORTUNE,9363962,Panama,2008,3FIE3
CJ10,QD3,HF WEALTH,9356799,Hong Kong,2008,VRTL4
CJ10,REA,HUDSON STRAIT,3454360,Marshall Islands,0,V7JV6
CJ10,AXB,IRIS MIKO,9327566,Antigua and Barbuda,0,V2BJ5
CJ10,RQ1,JOSCO DIANA,9342671,China,2006,BOQA9
CJ10,RH9,MARCLOUD,9999996,Antigua and Barbuda,2007,V2DB2
CJ10,R34,MARCONNECTICUT,9999996,Antigua and Barbuda,2007,XXXXX
CJ10,SGY,MARE BALTICUM,856232,Antigua and Barbuda,1992,V2AX2
CJ10,A4I,MAX CENTAUR,9374117,Malta,2007,9HA4067
CJ10,RD7,MERWE TRADER,9319600,Netherlands,2000,PHGB
CJ10,STE,MING ZHOU 22,8321955,China,1985, 
CJ10,RM7,MINGZHOU 22,8321955,Saint Vincent and the Grenadines,1985,J8B2815
CJ10,RX5,O.M. HUMORUM,9430040,Liberia,2008,A8NF3
CJ10,AKC,ORTOLAN EPSILON,9362566,Portugal,2008,CQAA6
CJ10,SPR,PACIFIC TRADER,9406922,Cyprus,2008,5BPJ3
CJ10,QJ5,PAPHOS,9336270,Antigua and Barbuda,0,V2BI9
CJ10,R14,PIONEER,56236654,Cyprus,2004,P3VN9
CJ10,SRN,REFLECTION,9291339,Bahamas,2004,C6TI5
CJ10,QG8,SAFEEN PEARL,9491604,Liberia,2010,V7A4586
CJ10,SSM,SARA,999999996,Antigua and Barbuda,2006, 
CJ10,R8N,SHIPPAN ISLAND,9301562,Marshall Islands,2005,V7UX7
CJ10,RRK,SINGAPORE BRIDGE,9224348,Marshall Islands,2002,V7KF4
CJ10,SB4,SINOKOR VLADIVOSTOK,9179452,South Korea,1998,D7DX
CJ10,RU2,SITC DALIAN,9639610,Hong Kong,2012,VRLI2
CJ10,N2U,SITC FANGCHENG,9639660,Hong Kong,2013,VRLG3
CJ10,R13,SITC FORTUNE,3652122,Cyprus,2005,C4GD2
CJ10,SNU,SITC FRIENDSHIP,9336270,Panama,2004,V2BI9
CJ10,RNV,SITC HAKATA,9253179,Hong Kong,1995,VRLN2
CJ10,QBG,SITC HOCHIMINH,9639608,Hong Kong,2012,VRLI3
CJ10,QNA,SITC HONGKONG,9331115,Panama,0,3EKM7
CJ10,NGK,SITC INCHON,9258856,Hong Kong,0,VRIJ5
CJ10,RAR,SITC KAOHSIUNG,9404510,Panama,2007,VRTE8
CJ10,R02,SITC KOBE,9293557,Panama,2004,H3PB
CJ10,QBA,SITC KWANGYANG,9610535,Hong Kong,2012,VRJQ9
CJ10,QW5,SITC LIANYUNGANG,9639634,Hong Kong,2012,VRKS6
CJ10,R6T,SITC MOJI,9639593,Liberia,0,VRKS5
CJ10,RL2,SITC NAGOYA,9308053,Panama,2006,3EGD6
CJ10,RK9,SITC NINGBO,9293569,Hong Kong,2004,VRFF3
CJ10,N7D,SITC OSAKA,9638329,Hong Kong,2013,VRLD6
CJ10,RX4,SITC PASSION,9999996,Antigua and Barbuda,0, 
CJ10,RBX,SITC PHILIPPINES,11111,Marshall Islands,1998,V7EH7
CJ10,STJ,SITC QINGDAO,9610547,Hong Kong,2012,VRLI4
CJ10,NJZ,SITC QINZHOU,9322243,Hong Kong,2005,VRQZ4
CJ10,NBI,SITC SHANDONG,9691113,Hong Kong,2014,VRNQ7
CJ10,SKS,SITC SHANGHAI,9999996,Panama,2002,HOHZ
CJ10,RCL,SITC SHENZHEN,9639646,Hong Kong,2012,VRKS7
CJ10,NSR,SITC SHIDAO,9836086,Hong Kong,0,VRSC6
CJ10,QNB,SITC SHIMIZU,9639658,Hong Kong,2012,VRLG2
CJ10,RAB,SITC TIANJIN,9330575,Panama,2006,3EGN
CJ10,SMJ,SITC TOKYO,9258727,Panama,2001,HONH
CJ10,S8P,SITC WEIHAI,9322231,Hong Kong,0,VRPU2
CJ10,RL3,SITC XIAMEN,9999996,Panama,2007,XXXXX
CJ10,Q61,SITC YANTAI,9639622,Hong Kong,2012,VRLI5
CJ10,Q84,SITC YOKKAICHI,9638331,Hong Kong,2012,VRLI6
CJ10,SKA,SITC YOKOHAMA,9308041,Panama,2004,H8YB
CJ10,SHS,SKY HOPE,9228289,Panama,2000,3EDN6
CJ10,SXO,SKY TREASURE,6587923,Norway,1997,LANM5
CJ10,RFR,SOL RELIANCE,9412854,Singapore,2007,9V8868
CJ10,SZQ,TIAN SHUN,8504686,China,1985,BFAH
CJ10,STM,TINI,9319583,Antigua and Barbuda,2004,V2BC
CJ10,QMD,VEGA VELA,9306823,Liberia,2005,D5MH7
CJ10,RAS,WARNOW PERCH,9437218,Antigua and Barbuda,2007,5BFL4
CJ10,SDA,XIANG XIU,9079822,Panama,1994,3FXY3
CJ10,SGV,XIN HAI RUN,8105985,China,1985,BPQH
CJ12,SAV,ATHENA,9187344,Saint Vincent and the Grenadines,1999,J8B5445
CJ12,CKD,CAIYUNHE,9228758,Panama,2000,H3MN
CJ12,SFD,CAPE CANAVERAL,4563012,Cyprus,1999,P3HT9
CJ12,RCR,CARDONIA,9253026,Liberia,2003,A8FR5
CJ12,COE,COSCO RAN,9247869,Panama,2001,H9QG
CJ12,T71,DOLPHIN STRAIT,9265586,Antigua and Barbuda,2003,V2BG7
CJ12,CIM,FEI YUN HE,9223760,China,2000,BOTU
CJ12,Q62,FRISIA ALLER,9347982,Liberia,2007,A8SB5
CJ12,QF7,HANSA MAGDEBURG,9256377,Liberia,2003,A8TL2
CJ12,CMI,HUTUOHE,9122643,Panama,1997,3FZE6
CJ12,T70,IBERIAN EXPRESS,9405100,Gibraltar,2008,ZDIQ4
CJ12,SSI,IRENES RELIANCE,931586,Greece,2005,SZRT
CJ12,RHT,ISEACO WISDOM,9172301,Panama,1998,3EXP9
CJ12,RFJ,KUO CHANG,9172313,Hong Kong,1998,VREM2
CJ12,RGQ,KUO FU,9101106,Panama,1995,3EPY5
CJ12,RGA,KUO YU,99999,Panama, ,WRDW9
CJ12,QDB,KYOTO TOWER,9384887,United Kingdom,2007,MCNR
CJ12,SRO,MERATUS MAKASSAR,9106637,Indonesia,1995,POFZ
CJ12,CKF,MIYUNHE,9228772,Panama,2001,H3YW
CJ12,Q81,NEW MINGZHOU 12,9656280,Hong Kong,2013,VRLS2
CJ12,RH2,OOCL AUSTRALIA,9332200,Hong Kong,2006,VRCG8
